10.04	11868542	-6.89339
10.04	9929081	-6.5446
10.04	1661329	-4.23801
10.04	505486	-3.14019
10.04	5615245	-5.68718
10.04	6982617	-6.03506
10.04	2011930	-4.43995
10.04	3389070	-5.01721
10.04	3867025	-5.21235
10.04	3044377	-4.87663
10.04	585374	-3.26242
10.04	10612314	-6.68112
10.04	5490992	-5.63177
10.04	4505928	-5.36486
10.04	13892501	-7.19138
10.04	10609438	-6.68112
10.04	1661756	-4.23801
10.04	4504942	-5.36486
10.04	10610055	-6.68112
10.04	11603172	-6.8216
10.04	3183013	-4.96982
10.04	6540942	-5.91606
10.04	10842163	-6.75085
10.04	8713209	-6.34692
10.04	6541380	-5.91606
10.04	4603506	-5.41693
10.04	467476	-3.08037
10.04	4704835	-5.46965
10.04	13893208	-7.19138
10.04	1134241	-3.86212
10.35	1698259	-4.23801
10.35	4313228	-5.31341
10.35	1767144	-4.31758
10.35	1087650	-3.82639
10.35	8164509	-6.21963
10.35	13587867	-7.11521
10.35	6542347	-5.91606
10.35	14215813	-7.19138
10.35	12142730	-6.89339
10.35	2301262	-4.56612
10.35	2248185	-4.56612
10.35	13593126	-7.11521
10.35	10847341	-6.75085
10.35	14534187	-7.26871
10.35	3954140	-5.21235
10.35	13288838	-7.11521
10.35	12411136	-6.96624
10.35	14860955	-7.26871
10.35	11094725	-6.75085
10.35	6542978	-5.91606
10.35	2982218	-4.87663
10.35	3538777	-5.06515
10.35	6682517	-5.91606
10.35	4920933	-5.52302
10.35	2105072	-4.48157
10.35	3785799	-5.16271
10.35	9720519	-6.5446
10.35	3183428	-4.96982
10.35	11351938	-6.8216
10.35	7474284	-6.09576
10.35	13589021	-7.11521
10.35	8911089	-6.4119
10.35	11608649	-6.8216
10.35	4216833	-5.31341
10.35	12991768	-7.04017
10.35	9107758	-6.4119
10.35	8910110	-6.4119
10.35	4705254	-5.46965
10.35	9932787	-6.5446
10.35	2152440	-4.52363
10.35	6543366	-5.91606
10.35	8523179	-6.34692
10.35	11095146	-6.75085
10.35	6399207	-5.85772
10.35	11349714	-6.8216
10.35	3539914	-5.06515
10.35	866414	-3.61835
10.35	9935687	-6.5446
10.35	4313661	-5.31341
10.35	4216638	-5.31341
10.35	4813662	-5.46965
10.35	6683280	-5.91606
10.35	5618022	-5.68718
10.35	476608	-3.11017
10.35	12145741	-6.89339
10.35	105351	-1.95494
10.35	4124286	-5.26258
10.35	4506937	-5.36486
10.35	10614556	-6.68112
10.35	8909827	-6.4119
10.35	8165353	-6.21963
10.35	9720688	-6.5446
10.35	10152853	-6.61237
10.35	6000481	-5.80014
10.35	14216831	-7.19138
10.35	12413519	-6.96624
10.35	5028142	-5.52302
10.35	6129361	-5.80014
10.35	476661	-3.11017
10.35	1373306	-4.04569
10.35	2788167	-4.78549
10.35	4312553	-5.31341
10.35	9305610	-6.47778
10.35	8346518	-6.28284
10.35	12992964	-7.04017
10.69	10620186	-6.68112
10.69	4038627	-5.26258
10.69	8719409	-6.34692
10.69	12418196	-6.96624
10.69	9724771	-6.5446
10.69	5497254	-5.63177
10.69	11356154	-6.8216
10.69	2854838	-4.83081
10.69	14869231	-7.26871
10.69	6131908	-5.80014
10.69	3786154	-5.16271
10.69	13599670	-7.11521
10.69	3871254	-5.21235
10.69	2353556	-4.60906
10.69	9936373	-6.5446
10.69	14536320	-7.26871
10.69	8722534	-6.34692
10.69	3465192	-5.06515
10.69	14222494	-7.19138
10.69	3955295	-5.21235
10.69	9517189	-6.47778
10.69	14539767	-7.26871
10.69	7989249	-6.21963
10.69	14226550	-7.19138
10.69	9724515	-6.5446
10.69	7144308	-6.03506
10.69	7478752	-6.09576
10.69	3956089	-5.21235
10.69	6544954	-5.91606
10.69	14539255	-7.26871
10.69	5137548	-5.57705
10.69	7307369	-6.09576
10.69	14222154	-7.19138
10.69	7989419	-6.21963
10.69	4219065	-5.31341
10.69	3047958	-4.87663
10.69	12415900	-6.96624
10.69	11353826	-6.8216
10.69	8348153	-6.28284
10.69	7478485	-6.09576
10.69	10393724	-6.68112
10.69	8721656	-6.34692
10.69	985999	-3.72104
10.69	5372810	-5.63177
10.69	6403769	-5.85772
10.69	6401845	-5.85772
10.69	6262003	-5.85772
10.69	2982821	-4.87663
10.69	6133126	-5.80014
10.69	12704543	-7.04017
10.69	1889968	-4.35796
10.69	6262765	-5.85772
10.69	8168006	-6.21963
10.69	14225187	-7.19138
10.69	9516652	-6.47778
10.69	2854736	-4.83081
10.69	124176	-2.07323
10.69	5373568	-5.63177
10.69	3252005	-4.96982
10.69	14225127	-7.19138
10.69	2407575	-4.60906
10.69	1262286	-3.97126
10.69	9936206	-6.5446
10.69	13908179	-7.19138
10.69	5137524	-5.57705
10.69	1591634	-4.19881
10.69	7307587	-6.09576
10.69	7816442	-6.15727
10.69	6261766	-5.85772
10.69	11616380	-6.8216
10.69	12149347	-6.89339
10.69	1135308	-3.86212
11.05	13601838	-7.11521
11.05	10398270	-6.68112
11.05	1768261	-4.31758
11.05	3788343	-5.16271
11.05	5255957	-5.57705
11.05	11620806	-6.8216
11.05	14545785	-7.26871
11.05	4709224	-5.46965
11.05	376736	-2.90577
11.05	1699554	-4.23801
11.05	13911675	-7.19138
11.05	6687682	-5.91606
11.05	7819322	-6.15727
11.05	9311576	-6.47778
11.05	586001	-3.26242
11.05	7651597	-6.15727
11.05	9519493	-6.47778
11.05	4817183	-5.46965
11.05	1592168	-4.19881
11.05	2790711	-4.78549
11.05	8169344	-6.21963
11.05	573407	-3.26242
11.05	1402706	-4.04569
11.05	6837429	-5.97516
11.05	8725667	-6.34692
11.05	5137809	-5.57705
11.05	7993446	-6.21963
11.05	10161263	-6.61237
11.05	1185909	-3.89817
11.05	11884412	-6.89339
11.05	905192	-3.65229
11.05	2154074	-4.52363
11.05	9519770	-6.47778
11.05	13000791	-7.04017
11.05	6838297	-5.97516
11.05	11617221	-6.8216
11.05	10622822	-6.68112
11.05	2570525	-4.69633
11.05	14872824	-7.26871
11.05	6992696	-6.03506
11.05	2458111	-4.65246
11.05	7652107	-6.15727
11.05	14233051	-7.19138
11.05	13601974	-7.11521
11.05	5376636	-5.63177
11.05	9727850	-6.5446
11.05	4039881	-5.26258
11.05	3624312	-5.11365
11.05	647531	-3.35649
11.05	4039630	-5.26258
11.05	7480440	-6.09576
11.05	9310934	-6.47778
11.05	12153801	-6.89339
11.05	14545784	-7.26871
11.05	10623393	-6.68112
11.05	5138471	-5.57705
11.05	11359887	-6.8216
11.05	13601181	-7.11521
11.05	1498364	-4.12153
11.05	12421572	-6.96624
11.05	1591904	-4.19881
11.05	2570225	-4.69633
11.05	10400447	-6.68112
11.05	5874519	-5.7433
11.05	5621844	-5.68718
11.05	6837514	-5.97516
11.05	6265308	-5.85772
11.05	9310745	-6.47778
11.05	14543942	-7.26871
11.45	7654480	-6.15727
11.45	14237434	-7.19138
11.45	4611221	-5.41693
11.45	8353836	-6.28284
11.45	5500310	-5.63177
11.45	11622250	-6.8216
11.45	13304016	-7.11521
11.45	10404160	-6.68112
11.45	2571077	-4.69633
11.45	5623903	-5.68718
11.45	4318237	-5.31341
11.45	14879763	-7.26871
11.45	6550572	-5.91606
11.45	2201936	-4.52363
11.45	84441	-1.81628
11.45	2250538	-4.56612
11.45	8920170	-6.4119
11.45	3707863	-5.11365
11.45	4318701	-5.31341
11.45	6551105	-5.91606
11.45	5501555	-5.63177
11.45	11889140	-6.89339
11.45	4819009	-5.46965
11.45	5501392	-5.63177
11.45	12427999	-6.96624
11.45	1161206	-3.86212
11.45	11365802	-6.8216
11.45	5751939	-5.7433
11.45	14546174	-7.26871
11.45	2621091	-4.74067
11.45	3121607	-4.92296
11.45	11364021	-6.8216
11.45	11624730	-6.8216
11.45	6549816	-5.91606
11.45	14878790	-7.26871
